threshold,tolerance_type,tolerance_value,precision,recall,F1,num_detected,num_true,saturation_level
14.0,full_window,100,0.90625,0.3439732142857143,0.4784451659451659,1.78125,5.5625,4
14.0,half_window,50,0.875,0.3097470238095238,0.4406858766233766,1.78125,5.5625,4
14.0,quarter_window,25,0.5260416666666666,0.18718998015873015,0.26609397546897545,1.78125,5.5625,4
15.0,full_window,100,0.875,0.318030753968254,0.4453989297739298,1.625,5.5625,4
15.0,half_window,50,0.8567708333333334,0.28702876984126985,0.41212046055796053,1.625,5.5625,4
15.0,quarter_window,25,0.5034722222222222,0.17161458333333335,0.24574690355940357,1.625,5.5625,4
16.0,full_window,100,0.8055555555555555,0.28567708333333336,0.40164592352092354,1.4375,5.5625,4
16.0,half_window,50,0.7899305555555555,0.25913938492063493,0.3747331950456951,1.4375,5.5625,4
16.0,quarter_window,25,0.42534722222222227,0.147296626984127,0.21108931577681578,1.4375,5.5625,4
17.0,full_window,100,0.7673611111111112,0.26824156746031746,0.3783406986531987,1.3333333333333333,5.5625,4
17.0,half_window,50,0.7517361111111112,0.24468005952380953,0.3547791907166907,1.3333333333333333,5.5625,4
17.0,quarter_window,25,0.4069444444444444,0.13795882936507936,0.1989793771043771,1.3333333333333333,5.5625,4
18.0,full_window,100,0.65625,0.23647073412698413,0.33181592712842717,1.15625,5.5625,4
18.0,half_window,50,0.640625,0.2158854166666667,0.31230534511784513,1.15625,5.5625,4
18.0,quarter_window,25,0.34027777777777773,0.12256944444444444,0.17579966329966332,1.15625,5.5625,4
19.0,full_window,100,0.6145833333333334,0.22748015873015873,0.3174310064935065,1.1041666666666667,5.5625,4
19.0,half_window,50,0.5989583333333334,0.20838293650793652,0.29994588744588746,1.1041666666666667,5.5625,4
19.0,quarter_window,25,0.3246527777777778,0.11959325396825397,0.17096335377585378,1.1041666666666667,5.5625,4
20.0,full_window,100,0.5625,0.2138392857142857,0.2970080266955267,1.03125,5.5625,4
20.0,half_window,50,0.546875,0.1947420634920635,0.27952290764790766,1.03125,5.5625,4
20.0,quarter_window,25,0.3142361111111111,0.11577380952380951,0.16584445646945647,1.03125,5.5625,4
0.0,full_window,100,0.5112109704021469,0.9603794642857143,0.6500602064027644,13.90625,5.5625,5
0.0,half_window,50,0.3754265436020951,0.9046130952380952,0.5194361173077395,13.90625,5.5625,5
0.0,quarter_window,25,0.23505030678743913,0.5856646825396825,0.32842199166580394,13.90625,5.5625,5
1.0,full_window,100,0.5532052438302438,0.9345734126984127,0.6784799762567747,11.427083333333334,5.5625,5
1.0,half_window,50,0.42914148929773926,0.8667906746031746,0.5628024937380588,11.427083333333334,5.5625,5
1.0,quarter_window,25,0.2747882326007326,0.5663566468253968,0.3626220813285442,11.427083333333334,5.5625,5
2.0,full_window,100,0.6297179383116883,0.8844494047619048,0.7162280478469776,8.90625,5.5625,5
2.0,half_window,50,0.5159613534613535,0.8067708333333333,0.6149758508891635,8.90625,5.5625,5
2.0,quarter_window,25,0.33549890503015506,0.5351190476190476,0.40283573298762926,8.90625,5.5625,5
3.0,full_window,100,0.6951005591630591,0.8339409722222223,0.7369223438855425,7.34375,5.5625,5
3.0,half_window,50,0.5872824224386725,0.7603546626984127,0.6460976257681946,7.34375,5.5625,5
3.0,quarter_window,25,0.39424377705627706,0.5169394841269841,0.43560770942736887,7.34375,5.5625,5
4.0,full_window,100,0.7423100048100048,0.7750248015873016,0.7377625769575843,6.291666666666667,5.5625,5
4.0,half_window,50,0.6399861712361713,0.7059647817460317,0.6541808307433307,6.291666666666667,5.5625,5
4.0,quarter_window,25,0.42360810485810485,0.47659970238095234,0.43628691909941913,6.291666666666667,5.5625,5
5.0,full_window,100,0.7961722883597884,0.7373139880952381,0.7451019156280011,5.479166666666667,5.5625,5
5.0,half_window,50,0.7021949404761906,0.6695560515873016,0.6666197228697228,5.479166666666667,5.5625,5
5.0,quarter_window,25,0.45933366402116405,0.45105406746031745,0.44313874782624785,5.479166666666667,5.5625,5
6.0,full_window,100,0.8393973214285714,0.6922371031746032,0.7403859905585796,4.802083333333333,5.5625,5
6.0,half_window,50,0.7509217923280423,0.6314608134920635,0.6664724742849742,4.802083333333333,5.5625,5
6.0,quarter_window,25,0.5079199735449735,0.4332217261904762,0.4544230075480076,4.802083333333333,5.5625,5
7.0,full_window,100,0.8731150793650794,0.651500496031746,0.7254843521207696,4.25,5.5625,5
7.0,half_window,50,0.796556712962963,0.5872519841269841,0.6547954938579938,4.25,5.5625,5
7.0,quarter_window,25,0.5161292989417989,0.39258432539682536,0.4328807188182188,4.25,5.5625,5
8.0,full_window,100,0.9091021825396824,0.6105778769841269,0.7094499172639163,3.7083333333333335,5.5625,5
8.0,half_window,50,0.8390749007936508,0.5420758928571429,0.6373336732711733,3.7083333333333335,5.5625,5
8.0,quarter_window,25,0.5386904761904762,0.35912698412698413,0.4181986994486995,3.7083333333333335,5.5625,5
9.0,full_window,100,0.925421626984127,0.5780753968253968,0.6906670485090296,3.3854166666666665,5.5625,5
9.0,half_window,50,0.8682539682539683,0.5114087301587301,0.6228346306471306,3.3854166666666665,5.5625,5
9.0,quarter_window,25,0.5634424603174603,0.3355902777777778,0.4068406709031709,3.3854166666666665,5.5625,5
10.0,full_window,100,0.9205605158730159,0.545610119047619,0.6645579864329864,3.125,5.5625,5
10.0,half_window,50,0.8626240079365078,0.4786954365079365,0.5957466723091723,3.125,5.5625,5
10.0,quarter_window,25,0.559672619047619,0.3076512896825397,0.38298975330225327,3.125,5.5625,5
11.0,full_window,100,0.9329861111111111,0.5230034722222222,0.64900697949047,2.875,5.5625,5
11.0,half_window,50,0.8850694444444445,0.45966021825396824,0.5858447108447108,2.875,5.5625,5
11.0,quarter_window,25,0.5747519841269841,0.29208829365079364,0.37287064787064783,2.875,5.5625,5
12.0,full_window,100,0.9548611111111112,0.5055059523809523,0.6406368812618812,2.6875,5.5625,5
12.0,half_window,50,0.9111111111111111,0.4442460317460317,0.5796668609168609,2.6875,5.5625,5
12.0,quarter_window,25,0.5859871031746032,0.27965029761904764,0.3654474576349576,2.6875,5.5625,5
13.0,full_window,100,0.9513888888888888,0.4797619047619048,0.6163200522575523,2.5208333333333335,5.5625,5
13.0,half_window,50,0.9145833333333333,0.4226686507936508,0.5608837921337921,2.5208333333333335,5.5625,5
13.0,quarter_window,25,0.5790426587301587,0.26303323412698415,0.3492354867354867,2.5208333333333335,5.5625,5
14.0,full_window,100,0.9557291666666666,0.4612103174603175,0.6010250166500166,2.375,5.5625,5
14.0,half_window,50,0.9319444444444445,0.407936507936508,0.5505988802863803,2.375,5.5625,5
14.0,quarter_window,25,0.5899801587301587,0.2542534722222222,0.34254668942168937,2.375,5.5625,5
15.0,full_window,100,0.9583333333333334,0.4404265873015873,0.582064578939579,2.25,5.5625,5
15.0,half_window,50,0.9328124999999999,0.3901289682539682,0.5331167674917675,2.25,5.5625,5
15.0,quarter_window,25,0.5915426587301588,0.24091021825396827,0.3292958777333777,2.25,5.5625,5
16.0,full_window,100,0.9201388888888888,0.41179315476190476,0.549581148018648,2.0833333333333335,5.5625,5
16.0,half_window,50,0.8967013888888888,0.3629836309523809,0.5022010975135975,2.0833333333333335,5.5625,5
16.0,quarter_window,25,0.5661458333333333,0.22368551587301588,0.3104383463758464,2.0833333333333335,5.5625,5
17.0,full_window,100,0.8993055555555555,0.3882936507936508,0.5225137131387131,1.9583333333333333,5.5625,5
17.0,half_window,50,0.8758680555555555,0.3415674603174603,0.47658868908868907,1.9583333333333333,5.5625,5
17.0,quarter_window,25,0.53125,0.20732886904761905,0.2892946752321752,1.9583333333333333,5.5625,5
18.0,full_window,100,0.8819444444444445,0.35088045634920634,0.4826073232323232,1.7708333333333333,5.5625,5
18.0,half_window,50,0.8480902777777778,0.3111979166666667,0.44149681337181335,1.7708333333333333,5.5625,5
18.0,quarter_window,25,0.501736111111111,0.18559027777777778,0.2634898088023088,1.7708333333333333,5.5625,5
19.0,full_window,100,0.8715277777777778,0.3305059523809524,0.45994994588744587,1.6458333333333333,5.5625,5
19.0,half_window,50,0.8402777777777778,0.2925595238095238,0.4197074915824916,1.6458333333333333,5.5625,5
19.0,quarter_window,25,0.49062500000000003,0.17052331349206348,0.2447909151034151,1.6458333333333333,5.5625,5
20.0,full_window,100,0.84375,0.307093253968254,0.4311274951899952,1.5208333333333333,5.5625,5
20.0,half_window,50,0.8177083333333334,0.27435515873015875,0.39597237253487255,1.5208333333333333,5.5625,5
20.0,quarter_window,25,0.47500000000000003,0.15876736111111112,0.2297363516113516,1.5208333333333333,5.5625,5
0.0,full_window,100,0.5092457311207311,0.9566592261904762,0.6476826359655428,13.958333333333334,5.5625,6
0.0,half_window,50,0.3736154470529471,0.9045634920634921,0.5186641123248296,13.958333333333334,5.5625,6
0.0,quarter_window,25,0.2289823024198024,0.5687251984126984,0.32009405676001534,13.958333333333334,5.5625,6
1.0,full_window,100,0.5447347791097791,0.9350074404761904,0.6710159814218454,11.71875,5.5625,6
1.0,half_window,50,0.41520282379657375,0.8613715277777777,0.5491510849652297,11.71875,5.5625,6
1.0,quarter_window,25,0.2589362315924816,0.5479290674603174,0.3448680673042128,11.71875,5.5625,6
2.0,full_window,100,0.5998456693769193,0.9097222222222222,0.7048383397062382,9.791666666666666,5.5625,6
2.0,half_window,50,0.47888477263477264,0.8294394841269841,0.5954756829248896,9.791666666666666,5.5625,6
2.0,quarter_window,25,0.3049471072908573,0.5376612103174603,0.3816897757421171,9.791666666666666,5.5625,6
3.0,full_window,100,0.6602853165353165,0.866170634920635,0.7315257718238417,8.114583333333334,5.5625,6
3.0,half_window,50,0.5458554466366966,0.7894593253968254,0.6328826249322573,8.114583333333334,5.5625,6
3.0,quarter_window,25,0.3591622786935287,0.5236731150793651,0.41731585408055993,8.114583333333334,5.5625,6
4.0,full_window,100,0.7200178872053872,0.8317584325396825,0.751481367457887,6.989583333333333,5.5625,6
4.0,half_window,50,0.6137453403078403,0.7551959325396825,0.66065239056967,6.989583333333333,5.5625,6
4.0,quarter_window,25,0.4138915193602693,0.5156374007936507,0.44728306653858124,6.989583333333333,5.5625,6
5.0,full_window,100,0.7543568121693122,0.7923363095238095,0.7543160333488613,6.1875,5.5625,6
5.0,half_window,50,0.6563822751322751,0.7155257936507936,0.6690995483274894,6.1875,5.5625,6
5.0,quarter_window,25,0.4386491402116402,0.4865823412698413,0.4504000594993242,6.1875,5.5625,6
6.0,full_window,100,0.8122561177248677,0.7599330357142856,0.7664371943559759,5.510416666666667,5.5625,6
6.0,half_window,50,0.7135416666666666,0.688343253968254,0.6846112357141769,5.510416666666667,5.5625,6
6.0,quarter_window,25,0.4778935185185185,0.4702628968253968,0.4637348728341375,5.510416666666667,5.5625,6
7.0,full_window,100,0.844849537037037,0.7277777777777777,0.7659784898585121,5.03125,5.5625,6
7.0,half_window,50,0.750553902116402,0.6624503968253969,0.6900963177617588,5.03125,5.5625,6
7.0,quarter_window,25,0.5107556216931217,0.45766369047619043,0.47406152534829005,5.03125,5.5625,6
8.0,full_window,100,0.874094742063492,0.6747147817460317,0.7409421162235561,4.5,5.5625,6
8.0,half_window,50,0.777876984126984,0.6163318452380953,0.6697816208845621,4.5,5.5625,6
8.0,quarter_window,25,0.5144097222222223,0.4183407738095238,0.45083937712614186,4.5,5.5625,6
9.0,full_window,100,0.902046130952381,0.6368303571428572,0.7270900055018062,4.010416666666667,5.5625,6
9.0,half_window,50,0.8140128968253969,0.5724578373015873,0.6546692312317312,4.010416666666667,5.5625,6
9.0,quarter_window,25,0.5199404761904761,0.3780381944444444,0.42794693732193734,4.010416666666667,5.5625,6
10.0,full_window,100,0.9197668650793651,0.6084945436507937,0.7144337962642696,3.6666666666666665,5.5625,6
10.0,half_window,50,0.8446924603174604,0.5425719246031746,0.6440562331187331,3.6666666666666665,5.5625,6
10.0,quarter_window,25,0.5366071428571428,0.355890376984127,0.41864692020942024,3.6666666666666665,5.5625,6
11.0,full_window,100,0.9356646825396826,0.5772321428571429,0.6950541450851252,3.40625,5.5625,6
11.0,half_window,50,0.8693948412698412,0.5152529761904762,0.6299037767787767,3.40625,5.5625,6
11.0,quarter_window,25,0.5431299603174603,0.33214285714285713,0.4027046448921449,3.40625,5.5625,6
12.0,full_window,100,0.9433035714285714,0.5626612103174603,0.6874511515136515,3.1979166666666665,5.5625,6
12.0,half_window,50,0.8837301587301587,0.49435763888888884,0.6180234117734117,3.1979166666666665,5.5625,6
12.0,quarter_window,25,0.5474702380952381,0.3125496031746032,0.38823398823398825,3.1979166666666665,5.5625,6
13.0,full_window,100,0.943923611111111,0.5425347222222222,0.6718651171776172,3.0208333333333335,5.5625,6
13.0,half_window,50,0.8855902777777778,0.47571924603174603,0.6031012968512969,3.0208333333333335,5.5625,6
13.0,quarter_window,25,0.5554315476190476,0.2999875992063492,0.37895790552040554,3.0208333333333335,5.5625,6
14.0,full_window,100,0.9541666666666666,0.5202008928571428,0.6530714405714405,2.8125,5.5625,6
14.0,half_window,50,0.9064236111111111,0.4575520833333333,0.591497853997854,2.8125,5.5625,6
14.0,quarter_window,25,0.5727926587301587,0.2846106150793651,0.36807787120287117,2.8125,5.5625,6
15.0,full_window,100,0.9600694444444445,0.5062996031746031,0.6414472414472414,2.6875,5.5625,6
15.0,half_window,50,0.9175347222222222,0.445734126984127,0.5824308793058793,2.6875,5.5625,6
15.0,quarter_window,25,0.5831597222222222,0.27409474206349205,0.35968660968660965,2.6875,5.5625,6
16.0,full_window,100,0.9713541666666666,0.49915674603174603,0.6370082182582183,2.6041666666666665,5.5625,6
16.0,half_window,50,0.9392361111111112,0.44275793650793654,0.583442599067599,2.6041666666666665,5.5625,6
16.0,quarter_window,25,0.599826388888889,0.2726066468253968,0.3609605672105672,2.6041666666666665,5.5625,6
17.0,full_window,100,0.9739583333333334,0.4849702380952381,0.6261646636646637,2.4895833333333335,5.5625,6
17.0,half_window,50,0.9444444444444445,0.4285714285714286,0.573293488918489,2.4895833333333335,5.5625,6
17.0,quarter_window,25,0.5939236111111111,0.26199156746031743,0.35152093277093277,2.4895833333333335,5.5625,6
18.0,full_window,100,0.9635416666666666,0.4575396825396825,0.5996180621180621,2.34375,5.5625,6
18.0,half_window,50,0.9322916666666666,0.40262896825396827,0.5472677207052207,2.34375,5.5625,6
18.0,quarter_window,25,0.5762152777777777,0.24309275793650795,0.33080640424390423,2.34375,5.5625,6
19.0,full_window,100,0.9730902777777778,0.4393849206349206,0.5855593480593481,2.21875,5.5625,6
19.0,half_window,50,0.9418402777777778,0.38804563492063493,0.5352602258852258,2.21875,5.5625,6
19.0,quarter_window,25,0.5935763888888889,0.2386284722222222,0.32991967523217525,2.21875,5.5625,6
20.0,full_window,100,0.9522569444444445,0.41964285714285715,0.5623067326192327,2.125,5.5625,6
20.0,half_window,50,0.9210069444444445,0.3683035714285714,0.5117129976504976,2.125,5.5625,6
20.0,quarter_window,25,0.5779513888888889,0.22880704365079363,0.31774510212010215,2.125,5.5625,6
0.0,full_window,100,0.5048835712898213,0.953125,0.6424529451678507,14.0625,5.5625,7
0.0,half_window,50,0.3762618457930958,0.9108630952380953,0.5211646015541644,14.0625,5.5625,7
0.0,quarter_window,25,0.24101714257964257,0.5975446428571428,0.3358937965311636,14.0625,5.5625,7
1.0,full_window,100,0.5435793373293373,0.9363839285714286,0.6691293809334938,12.0625,5.5625,7
1.0,half_window,50,0.41561927655677655,0.876264880952381,0.5515871796976674,12.0625,5.5625,7
1.0,quarter_window,25,0.26836288711288714,0.5808035714285714,0.3590563192827125,12.0625,5.5625,7
2.0,full_window,100,0.5780577061827061,0.9056547619047619,0.6875417622229104,10.25,5.5625,7
2.0,half_window,50,0.45849549755799757,0.8330357142857143,0.5791988750628456,10.25,5.5625,7
2.0,quarter_window,25,0.3078893328893329,0.5683035714285715,0.3909598775407599,10.25,5.5625,7
3.0,full_window,100,0.6324833152958153,0.8900297619047619,0.722740524629201,8.875,5.5625,7
3.0,half_window,50,0.5097853535353535,0.8095982142857143,0.6148202389930331,8.875,5.5625,7
3.0,quarter_window,25,0.34425279581529583,0.5526785714285715,0.4165041657688716,8.875,5.5625,7
4.0,full_window,100,0.6664930555555555,0.8706845238095238,0.7414884750576854,7.8125,5.5625,7
4.0,half_window,50,0.5649531024531025,0.7917410714285714,0.6486034798534799,7.8125,5.5625,7
4.0,quarter_window,25,0.38213383838383835,0.54375,0.4408882783882784,7.8125,5.5625,7
5.0,full_window,100,0.7218253968253968,0.820014880952381,0.7496459534350289,6.625,5.5625,7
5.0,half_window,50,0.6322420634920635,0.7520833333333333,0.6727668165168165,6.625,5.5625,7
5.0,quarter_window,25,0.43779761904761905,0.5234375,0.46603465978465974,6.625,5.5625,7
6.0,full_window,100,0.7747271825396825,0.7829613095238095,0.7617780939945888,5.875,5.5625,7
6.0,half_window,50,0.6908730158730159,0.7150297619047619,0.6886655011655012,5.875,5.5625,7
6.0,quarter_window,25,0.4636160714285714,0.48638392857142854,0.46437833000333,5.875,5.5625,7
7.0,full_window,100,0.8204613095238096,0.7600446428571429,0.7704621183036131,5.4375,5.5625,7
7.0,half_window,50,0.7272321428571429,0.6921130952380953,0.6940351315351315,5.4375,5.5625,7
7.0,quarter_window,25,0.5040922619047619,0.48638392857142854,0.48357649295149296,5.4375,5.5625,7
8.0,full_window,100,0.8406994047619047,0.7600446428571429,0.7843510071925021,5.25,5.5625,7
8.0,half_window,50,0.747470238095238,0.6921130952380953,0.7079240204240205,5.25,5.5625,7
8.0,quarter_window,25,0.5213541666666667,0.48638392857142854,0.49557144244644247,5.25,5.5625,7
9.0,full_window,100,0.8719494047619047,0.7058779761904762,0.7579936839601787,4.8125,5.5625,7
9.0,half_window,50,0.7813244047619048,0.6483630952380952,0.6911626567876568,4.8125,5.5625,7
9.0,quarter_window,25,0.5039434523809524,0.4426339285714286,0.46408244533244536,4.8125,5.5625,7
10.0,full_window,100,0.8889880952380953,0.6563244047619048,0.7309794372294373,4.3125,5.5625,7
10.0,half_window,50,0.7961309523809523,0.6066220238095238,0.6710553335553335,4.3125,5.5625,7
10.0,quarter_window,25,0.5114583333333333,0.40982142857142856,0.4469346625596626,4.3125,5.5625,7
11.0,full_window,100,0.9223214285714285,0.6177827380952381,0.7207447007015972,3.9375,5.5625,7
11.0,half_window,50,0.8294642857142858,0.5680803571428571,0.6591765873015872,3.9375,5.5625,7
11.0,quarter_window,25,0.5187499999999999,0.3712797619047619,0.4257756132756133,3.9375,5.5625,7
12.0,full_window,100,0.9333333333333333,0.5963541666666666,0.7101200882450882,3.6875,5.5625,7
12.0,half_window,50,0.8479166666666667,0.5466517857142857,0.6497433122433123,3.6875,5.5625,7
12.0,quarter_window,25,0.5416666666666666,0.36235119047619047,0.4269879426129426,3.6875,5.5625,7
13.0,full_window,100,0.9333333333333333,0.5807291666666666,0.6982153263403263,3.375,5.5625,7
13.0,half_window,50,0.8708333333333333,0.504985119047619,0.6243780525030524,3.375,5.5625,7
13.0,quarter_window,25,0.5458333333333333,0.32068452380952384,0.39612123987123987,3.375,5.5625,7
14.0,full_window,100,0.928125,0.5450148809523809,0.6704866361116361,3.125,5.5625,7
14.0,half_window,50,0.8760416666666666,0.47819940476190476,0.6040983322233322,3.125,5.5625,7
14.0,quarter_window,25,0.5354166666666667,0.29389880952380953,0.3718205405705406,3.125,5.5625,7
15.0,full_window,100,0.9479166666666666,0.5450148809523809,0.6791175884925885,3.0,5.5625,7
15.0,half_window,50,0.8958333333333334,0.47819940476190476,0.6127292846042846,3.0,5.5625,7
15.0,quarter_window,25,0.546875,0.29389880952380953,0.3768304612054612,3.0,5.5625,7
16.0,full_window,100,0.96875,0.5345982142857143,0.6746533027783027,2.875,5.5625,7
16.0,half_window,50,0.90625,0.46778273809523807,0.6065288877788877,2.875,5.5625,7
16.0,quarter_window,25,0.546875,0.28348214285714285,0.3676538739038739,2.875,5.5625,7
17.0,full_window,100,0.96875,0.5189732142857143,0.6544512825762826,2.75,5.5625,7
17.0,half_window,50,0.90625,0.45215773809523807,0.5863268675768676,2.75,5.5625,7
17.0,quarter_window,25,0.5677083333333334,0.27566964285714285,0.3588154900654901,2.75,5.5625,7
18.0,full_window,100,0.96875,0.5064732142857142,0.6395703301953302,2.6875,5.5625,7
18.0,half_window,50,0.9375,0.45215773809523807,0.589303058053058,2.6875,5.5625,7
18.0,quarter_window,25,0.5989583333333334,0.27566964285714285,0.36179168054168054,2.6875,5.5625,7
19.0,full_window,100,0.984375,0.4960565476190476,0.6361510017760017,2.5625,5.5625,7
19.0,half_window,50,0.953125,0.44174107142857144,0.5843788156288156,2.5625,5.5625,7
19.0,quarter_window,25,0.6041666666666666,0.26525297619047616,0.3543421855921856,2.5625,5.5625,7
20.0,full_window,100,0.984375,0.4960565476190476,0.6361510017760017,2.5625,5.5625,7
20.0,half_window,50,0.953125,0.44174107142857144,0.5843788156288156,2.5625,5.5625,7
20.0,quarter_window,25,0.6041666666666666,0.26525297619047616,0.3543421855921856,2.5625,5.5625,7
